,waktu,windspeed,winddir,temp,rh,pressure,rain,solrad
244,6/2/2019 16.20.00,2.8,257.9,27.3,75.7,1011.2,0.0,0.1
245,6/2/2019 16.30.00,1.6,270.8,27.1,78.4,1011.2,0.0,0.2
246,6/2/2019 16.40.00,1.1,309.4,27.0,79.4,1011.2,0.0,0.1
247,6/2/2019 16.50.00,2.3,246.9,26.9,79.4,1011.0,0.0,0.2
248,6/2/2019 17.00.00,1.1,301.7,26.9,79.7,1010.9,0.0,0.2
249,6/2/2019 17.10.00,1.25,306.5,26.85,80.45,1010.9,0.0,0.2
250,6/2/2019 17.20.00,1.4,311.3,26.8,81.2,1010.9,0.0,0.2
251,6/2/2019 17.30.00,1.6,284.6,26.7,81.1,1011.0,0.0,0.2
252,6/2/2019 17.40.00,1.65,282.65,26.75,80.19999999999999,1010.95,0.0,0.15000000000000002
253,6/2/2019 17.50.00,1.7,280.7,26.8,79.3,1010.9,0.0,0.1
254,6/2/2019 18.00.00,1.0,305.2,27.0,78.9,1010.9,0.0,0.1
255,6/2/2019 18.10.00,1.3,271.1,27.1,79.1,1010.8,0.0,0.2
256,6/2/2019 18.20.00,0.9,302.3,27.0,79.0,1010.7,0.0,0.2
257,6/2/2019 18.30.00,1.1,312.2,27.0,78.6,1010.6,0.0,0.0
258,6/2/2019 18.40.00,1.2,325.7,27.0,78.5,1010.6,0.0,0.1
259,6/2/2019 18.50.00,1.5499999999999998,300.85,26.95,78.85,1010.4000000000001,0.0,0.15000000000000002
260,6/2/2019 19.00.00,1.9,276.0,26.9,79.2,1010.2,0.0,0.2
261,6/2/2019 19.10.00,2.8,264.7,26.8,79.8,1010.0,0.0,0.2
262,6/2/2019 19.20.00,1.4,284.5,26.6,80.6,1009.9,0.0,0.2
263,6/2/2019 19.30.00,1.8,278.2,26.5,80.9,1009.9,0.0,0.2
264,6/2/2019 19.40.00,2.3,301.1,26.4,80.9,1009.8,0.0,0.1
265,6/2/2019 19.50.00,1.8,239.1,26.3,80.4,1009.8,0.0,0.2
266,6/2/2019 20.00.00,1.6,259.2,26.3,80.1,1009.9,0.0,0.2
267,6/2/2019 20.10.00,1.75,263.1,26.35,78.94999999999999,1010.0,0.0,0.2
268,6/2/2019 20.20.00,1.9,267.0,26.4,77.8,1010.1,0.0,0.2
269,6/2/2019 20.30.00,1.0,347.6,26.3,77.7,1010.2,0.0,0.2
270,6/2/2019 20.40.00,1.6,297.95000000000005,26.25,78.0,1010.2,0.0,0.15000000000000002
271,6/2/2019 20.50.00,2.2,248.3,26.2,78.3,1010.2,0.0,0.1
272,6/2/2019 21.00.00,2.3,237.6,25.9,78.7,1010.1,0.0,0.1
273,6/2/2019 21.10.00,2.0999999999999996,241.39999999999998,25.9,79.15,1010.1,0.0,0.15000000000000002
274,6/2/2019 21.20.00,1.9,245.2,25.9,79.6,1010.1,0.0,0.2
275,6/2/2019 21.30.00,2.0,262.7,25.9,80.0,1010.1,0.0,0.2
276,6/2/2019 21.40.00,2.4,272.3,25.7,80.3,1010.0,0.0,0.1
277,6/2/2019 21.50.00,2.2,276.8,25.6,81.0,1010.0,0.0,0.1
278,6/2/2019 22.00.00,2.066666666666667,277.03333333333336,25.633333333333333,81.1,1010.0,0.0,0.1
279,6/2/2019 22.10.00,1.9333333333333333,277.26666666666665,25.666666666666668,81.2,1010.0,0.0,0.1
280,6/2/2019 22.20.00,1.8,277.5,25.7,81.3,1010.0,0.0,0.1
281,6/2/2019 22.30.00,1.7000000000000002,279.6,25.65,81.5,1009.75,0.0,0.1
282,6/2/2019 22.40.00,1.6,281.7,25.6,81.7,1009.5,0.0,0.1
283,6/2/2019 22.50.00,1.7,295.1,25.6,81.7,1009.5,0.0,0.1
284,6/2/2019 23.00.00,1.4,295.4,25.7,81.9,1009.6,0.0,0.6
285,6/2/2019 23.10.00,1.6,261.6,25.8,81.9,1009.7,0.0,2.2
286,6/2/2019 23.20.00,0.6,270.6,25.9,82.3,1009.9,0.0,6.0
287,6/2/2019 23.30.00,0.7,295.4,25.8,82.1,1010.1,0.0,10.6
288,6/2/2019 23.40.00,1.8,253.0,25.9,80.9,1010.3,0.0,16.3
289,6/2/2019 23.50.00,1.2,286.5,26.1,79.7,1010.5,0.0,21.7
290,6/3/2019 0.00.00,1.0,297.8,26.3,78.9,1010.7,0.0,22.3
291,6/3/2019 0.10.00,1.5,276.5,26.4,78.1,1010.9,0.0,20.6
292,6/3/2019 0.20.00,0.7,308.3,26.4,78.2,1011.2,0.0,18.6
293,6/3/2019 0.30.00,1.1,298.2,26.4,77.5,1011.2,0.0,15.6
294,6/3/2019 0.40.00,0.8,334.3,26.5,77.6,1011.2,0.0,17.9
295,6/3/2019 0.50.00,0.7,298.4,26.6,77.4,1011.2,0.0,25.6
296,6/3/2019 1.00.00,1.0,54.9,26.8,76.5,1011.3,0.0,34.2
297,6/3/2019 1.10.00,0.75,59.2,26.85,75.85,1011.55,0.0,46.400000000000006
298,6/3/2019 1.20.00,0.5,63.5,26.9,75.2,1011.8,0.0,58.6
299,6/3/2019 1.30.00,1.4,144.5,27.1,77.6,1011.8,0.0,70.1
300,6/3/2019 1.40.00,0.9,89.7,27.1,78.8,1011.8,0.0,76.4
301,6/3/2019 1.50.00,0.7,95.5,27.2,78.2,1011.8,0.0,82.8
302,6/3/2019 2.00.00,0.6,93.4,27.6,74.9,1012.0,0.0,92.7
303,6/3/2019 2.10.00,1.2000000000000002,120.95,27.8,72.85,1012.1,0.0,97.5
304,6/3/2019 2.20.00,1.8,148.5,28.0,70.8,1012.2,0.0,102.3
305,6/3/2019 2.30.00,1.2,111.3,28.0,71.5,1012.3,0.0,119.7
306,6/3/2019 2.40.00,1.7,136.6,27.9,72.2,1012.3,0.0,135.7
307,6/3/2019 2.50.00,1.1,124.7,28.0,72.2,1012.2,0.0,162.0
308,6/3/2019 3.00.00,1.3,133.3,28.4,71.2,1012.1,0.0,209.4
309,6/3/2019 3.10.00,1.4,138.6,28.8,69.7,1012.0,0.0,264.5
310,6/3/2019 3.20.00,0.8,87.2,29.7,67.0,1012.1,0.0,320.6
311,6/3/2019 3.30.00,1.0,110.3,29.9,65.8,1011.9,0.0,252.6
312,6/3/2019 3.40.00,1.0,50.5,30.1,64.2,1012.0,0.0,237.9
313,6/3/2019 3.50.00,1.3,126.1,30.3,63.5,1011.9,0.0,194.4
314,6/3/2019 4.00.00,0.8,98.7,30.3,63.8,1011.7,0.0,231.8
315,6/3/2019 4.10.00,1.1,127.0,31.1,61.5,1012.0,0.0,385.0
316,6/3/2019 4.20.00,1.0,241.45,31.25,61.1,1011.6,0.0,499.3
317,6/3/2019 4.30.00,0.9,355.9,31.4,60.7,1011.2,0.0,613.6
318,6/3/2019 4.40.00,0.4,43.0,31.8,59.2,1011.0,0.0,498.6
319,6/3/2019 4.50.00,0.9,42.5,31.6,59.6,1010.9,0.0,351.1
320,6/3/2019 5.00.00,0.7,56.5,32.1,59.3,1010.6,0.0,380.0
321,6/3/2019 5.10.00,0.8,75.9,32.1,59.05,1010.4000000000001,0.0,370.8
322,6/3/2019 5.20.00,0.9,95.3,32.1,58.8,1010.2,0.0,361.6
323,6/3/2019 5.30.00,0.7,38.7,32.3,59.8,1010.0,0.0,356.4
324,6/3/2019 5.40.00,0.6,113.8,32.4,57.8,1009.8,0.0,429.2
325,6/3/2019 5.50.00,1.1,91.0,32.5,57.2,1009.6,0.0,513.3
326,6/3/2019 6.00.00,1.3,122.3,32.3,56.5,1009.4,0.0,417.2
327,6/3/2019 6.10.00,1.2,7.2,32.5,55.6,1009.1,0.0,487.1
328,6/3/2019 6.20.00,1.3,280.5,33.0,53.4,1009.0,0.0,454.8
329,6/3/2019 6.30.00,1.4,358.5,33.2,51.0,1008.8,0.0,464.7
330,6/3/2019 6.40.00,1.4,180.0,33.6,49.6,1008.65,0.0,431.85
331,6/3/2019 6.50.00,1.4,1.5,34.0,48.2,1008.5,0.0,399.0
332,6/3/2019 7.00.00,1.3,16.2,33.5,49.0,1008.4,0.0,185.4
333,6/3/2019 7.10.00,0.5,305.8,33.2,49.0,1008.3,0.0,351.8
334,6/3/2019 7.20.00,1.2,263.3,33.6,47.8,1008.3,0.0,402.3
335,6/3/2019 7.30.00,0.5,301.8,34.1,47.1,1008.2,0.0,404.8
336,6/3/2019 7.40.00,1.2,76.9,34.0,46.8,1008.1,0.0,313.5
337,6/3/2019 7.50.00,0.1,16.0,34.1,49.5,1008.0,0.0,322.6
338,6/3/2019 8.00.00,1.3,106.2,33.9,53.8,1007.8,0.0,232.8
339,6/3/2019 8.10.00,1.5,71.6,32.3,62.5,1007.7,0.0,126.3
340,6/3/2019 8.20.00,1.0,74.2,31.8,63.5,1007.5,0.0,103.2
341,6/3/2019 8.30.00,1.4,22.3,31.9,63.1,1007.3,0.0,103.8
342,6/3/2019 8.40.00,0.7,41.7,32.1,61.5,1007.4,0.0,112.5
343,6/3/2019 8.50.00,0.8,73.7,32.2,60.2,1007.5,0.0,111.6
344,6/3/2019 9.00.00,0.3,6.7,32.5,60.2,1007.4,0.0,133.8
345,6/3/2019 9.10.00,0.5,6.6,32.5,59.6,1007.5,0.0,132.8
346,6/3/2019 9.20.00,0.7,31.0,32.5,59.1,1007.5,0.0,116.7
347,6/3/2019 9.30.00,0.5,55.1,32.4,60.3,1007.6,0.0,86.5
348,6/3/2019 9.40.00,0.6,45.9,32.1,61.5,1007.6,0.0,57.4
349,6/3/2019 9.50.00,0.6,33.0,31.8,62.5,1007.7,0.0,45.3
350,6/3/2019 10.00.00,1.4,18.0,31.4,66.7,1007.7,0.0,37.2
351,6/3/2019 10.10.00,1.2,10.1,30.9,68.6,1007.9,0.0,19.9
352,6/3/2019 10.20.00,1.1,53.1,30.7,70.1,1008.1,0.0,13.7
353,6/3/2019 10.30.00,1.2,78.8,30.5,70.8,1008.4,0.0,7.4
354,6/3/2019 10.40.00,0.7,49.5,30.2,71.4,1008.5,0.0,3.9
355,6/3/2019 10.50.00,0.8,85.3,30.0,71.5,1008.7,0.0,1.0
356,6/3/2019 11.00.00,0.3,46.9,30.1,71.7,1008.8,0.0,0.2
357,6/3/2019 11.10.00,0.4,56.6,29.9,73.2,1009.0,0.0,0.2
358,6/3/2019 11.20.00,0.5,81.6,29.8,73.4,1009.3,0.0,0.1
359,6/3/2019 11.30.00,1.5,80.7,29.5,73.4,1009.4,0.0,0.8
360,6/3/2019 11.40.00,0.2,32.4,29.1,76.3,1009.4,0.0,0.5
361,6/3/2019 11.50.00,0.4,17.8,28.8,76.3,1009.6,0.0,0.5
362,6/3/2019 12.00.00,0.8,4.1,28.8,74.9,1009.6,0.0,0.6
363,6/3/2019 12.10.00,0.2,1.1,28.7,75.8,1009.9,0.0,0.2
364,6/3/2019 12.20.00,0.8,15.8,28.7,74.9,1010.1,0.0,0.7
365,6/3/2019 12.30.00,0.5,40.1,28.7,74.9,1010.2,0.0,0.9
366,6/3/2019 12.40.00,0.0,0.0,28.8,75.3,1010.4,0.0,0.7
367,6/3/2019 12.50.00,0.0,0.0,28.6,75.4,1010.6,0.0,0.1
368,6/3/2019 13.00.00,0.0,0.0,28.6,75.5,1010.8,0.0,0.1
369,6/3/2019 13.10.00,0.0,0.0,28.6,75.7,1011.0,0.0,0.1
370,6/3/2019 13.20.00,0.1,42.0,28.6,76.8,1011.1,0.0,0.2
371,6/3/2019 13.30.00,0.1,21.1,28.6,76.1,1011.2,0.0,0.1
372,6/3/2019 13.40.00,0.7,94.5,28.7,76.3,1011.3,0.0,0.1
373,6/3/2019 13.50.00,1.2,138.2,28.7,76.2,1011.5,0.0,0.2
374,6/3/2019 14.00.00,1.1,123.8,28.6,78.2,1011.5,0.0,0.2
375,6/3/2019 14.10.00,0.8,103.3,28.5,79.5,1011.6,0.0,0.2
376,6/3/2019 14.20.00,0.2,53.8,28.4,80.1,1011.8,0.0,0.1
377,6/3/2019 14.30.00,1.1,50.2,28.4,80.1,1011.9,0.0,0.1
378,6/3/2019 14.40.00,1.1,119.4,28.1,82.1,1011.9,0.0,0.1
379,6/3/2019 14.50.00,1.0,138.1,27.9,82.7,1011.8,0.0,0.2
380,6/3/2019 15.00.00,0.6,89.6,28.0,82.2,1011.8,0.0,0.3
381,6/3/2019 15.10.00,0.5,71.9,28.1,81.9,1011.8,0.0,0.1
382,6/3/2019 15.20.00,0.1,25.3,28.0,81.6,1011.7,0.0,0.0
383,6/3/2019 15.30.00,0.3,73.1,28.0,81.7,1011.9,0.0,0.1
384,6/3/2019 15.40.00,0.6,59.3,28.0,81.8,1011.9,0.0,0.2
385,6/3/2019 15.50.00,0.1,28.5,27.9,82.2,1011.9,0.0,0.2
386,6/3/2019 16.00.00,0.3,58.3,27.8,82.9,1011.8,0.0,0.1
387,6/3/2019 16.10.00,0.5,103.8,27.8,83.1,1011.8,0.0,0.2
388,6/3/2019 16.20.00,0.1,24.0,27.7,83.1,1011.8,0.0,0.2
389,6/3/2019 16.30.00,0.15000000000000002,24.85,27.75,82.75,1011.8499999999999,0.0,0.2
390,6/3/2019 16.40.00,0.2,25.7,27.8,82.4,1011.9,0.0,0.2
391,6/3/2019 16.50.00,0.25,45.05,27.700000000000003,82.95,1011.7,0.0,0.2
392,6/3/2019 17.00.00,0.3,64.4,27.6,83.5,1011.5,0.0,0.2
393,6/3/2019 17.10.00,0.4,69.4,27.4,84.6,1011.3,0.0,0.2
394,6/3/2019 17.20.00,0.3,85.6,27.4,85.1,1011.1,0.0,0.2
395,6/3/2019 17.30.00,0.2,71.0,27.4,85.7,1011.1,0.0,0.1
396,6/3/2019 17.40.00,0.7,106.7,27.4,85.9,1011.0,0.0,0.2
397,6/3/2019 17.50.00,0.1,39.7,27.4,85.6,1010.9,0.0,0.1
398,6/3/2019 18.00.00,0.0,12.5,27.2,86.2,1010.9,0.0,0.1
399,6/3/2019 18.10.00,0.0,0.0,27.0,87.4,1010.9,0.0,0.2
400,6/3/2019 18.20.00,0.0,13.5,26.9,88.0,1010.8,0.0,0.2
401,6/3/2019 18.30.00,0.0,15.1,26.9,88.1,1010.6,0.0,0.1
402,6/3/2019 18.40.00,0.4,71.2,27.0,87.9,1010.4,0.0,0.2
403,6/3/2019 18.50.00,0.6,110.3,27.0,87.6,1010.4,0.0,0.3
404,6/3/2019 19.00.00,0.2,40.5,27.2,87.1,1010.3,0.0,0.1
405,6/3/2019 19.10.00,0.5,79.7,27.1,87.7,1010.4,0.0,0.0
406,6/3/2019 19.20.00,0.5,75.5,27.1,87.9,1010.4,0.0,0.1
407,6/3/2019 19.30.00,0.6,93.2,27.0,87.6,1010.2,0.0,0.2
408,6/3/2019 19.40.00,0.2,47.3,27.0,87.3,1010.2,0.0,0.2
409,6/3/2019 19.50.00,0.1,20.2,26.8,87.9,1010.1,0.0,0.1
410,6/3/2019 20.00.00,0.1,41.7,26.6,88.3,1010.0,0.0,0.2
411,6/3/2019 20.10.00,0.0,15.3,26.5,88.6,1009.9,0.0,0.1
412,6/3/2019 20.20.00,0.0,0.0,26.4,88.7,1010.0,0.0,0.2
413,6/3/2019 20.30.00,0.1,12.0,26.3,88.9,1009.9,0.0,0.0
414,6/3/2019 20.40.00,0.3,48.9,26.3,89.2,1010.0,0.0,0.2
415,6/3/2019 20.50.00,0.2,56.1,26.3,89.0,1010.0,0.0,0.1
416,6/3/2019 21.00.00,0.4,63.7,26.3,88.6,1009.9,0.0,0.1
417,6/3/2019 21.10.00,0.8,71.4,26.3,87.6,1009.9,0.0,0.2
418,6/3/2019 21.20.00,0.8,118.9,26.3,86.6,1009.9,0.0,0.3
419,6/3/2019 21.30.00,0.55,86.75,26.3,86.65,1009.9,0.0,0.2
420,6/3/2019 21.40.00,0.3,54.6,26.3,86.7,1009.9,0.0,0.1
421,6/3/2019 21.50.00,0.2,63.3,26.1,87.1,1010.0,0.0,0.0
422,6/3/2019 22.00.00,0.1,39.1,26.1,86.3,1010.0,0.0,0.2
423,6/3/2019 22.10.00,0.3,53.7,26.2,86.3,1010.1,0.0,0.1
424,6/3/2019 22.20.00,0.3,65.7,26.2,86.3,1010.2,0.0,0.1
425,6/3/2019 22.30.00,0.7,89.9,26.2,86.0,1010.2,0.0,0.2
426,6/3/2019 22.40.00,0.4,79.1,26.2,85.6,1010.2,0.0,0.1
427,6/3/2019 22.50.00,0.4,53.0,26.1,85.9,1010.2,0.0,0.8
428,6/3/2019 23.00.00,0.3,62.6,25.8,86.6,1010.2,0.0,2.3
429,6/3/2019 23.10.00,0.3,62.0,25.7,86.6,1010.3,0.0,6.6
430,6/3/2019 23.20.00,0.5,85.1,25.9,86.5,1010.4,0.0,12.3
431,6/3/2019 23.30.00,0.7,103.1,26.0,86.2,1010.4,0.0,18.7
432,6/3/2019 23.40.00,0.9,93.7,26.1,85.7,1010.5,0.0,24.6
433,6/3/2019 23.50.00,1.1,110.0,26.3,85.9,1010.7,0.0,31.5
434,6/4/2019 0.00.00,0.8,111.5,26.450000000000003,85.6,1010.8,0.0,39.5
435,6/4/2019 0.10.00,0.5,113.0,26.6,85.3,1010.9,0.0,47.5
436,6/4/2019 0.20.00,0.3,58.2,26.9,85.0,1011.1,0.0,60.7
437,6/4/2019 0.30.00,0.55,55.150000000000006,27.25,84.3,1011.2,0.0,67.05000000000001
438,6/4/2019 0.40.00,0.8,52.1,27.6,83.6,1011.3,0.0,73.4
439,6/4/2019 0.50.00,0.5,26.7,27.9,82.8,1011.2,0.0,78.7
440,6/4/2019 1.00.00,1.0,132.1,28.3,80.4,1011.2,0.0,130.3
441,6/4/2019 1.10.00,1.1,104.9,28.5,77.4,1011.2,0.0,228.0
442,6/4/2019 1.20.00,0.8,127.2,29.0,76.3,1011.2,0.0,260.7
443,6/4/2019 1.30.00,1.7,110.7,29.6,74.1,1011.3,0.0,267.5
444,6/4/2019 1.40.00,0.9,99.2,30.0,72.6,1011.3,0.0,281.5
445,6/4/2019 1.50.00,1.0,107.7,30.2,70.8,1011.3,0.0,279.6
446,6/4/2019 2.00.00,1.1,102.2,30.6,68.9,1011.4,0.0,292.5
447,6/4/2019 2.10.00,0.8,47.6,30.8,67.9,1011.5,0.0,322.5
448,6/4/2019 2.20.00,1.2,55.5,31.0,67.1,1011.5,0.0,373.9
449,6/4/2019 2.30.00,0.9,46.3,31.3,65.5,1011.5,0.0,386.5
450,6/4/2019 2.40.00,1.1,48.3,31.6,65.0,1011.4,0.0,359.5
451,6/4/2019 2.50.00,0.7,75.0,31.6,64.0,1011.4,0.0,338.4
452,6/4/2019 3.00.00,1.4,108.7,31.9,63.8,1011.2,0.0,387.7
453,6/4/2019 3.10.00,1.1,72.4,31.8,62.9,1010.9,0.0,363.4
454,6/4/2019 3.20.00,1.4,116.2,32.3,61.8,1010.9,0.0,458.4
455,6/4/2019 3.30.00,1.8,133.9,32.3,61.1,1010.8,0.0,314.1
456,6/4/2019 3.40.00,1.3,41.4,32.4,60.5,1010.6,0.0,448.4
457,6/4/2019 3.50.00,1.6,108.6,32.8,59.8,1010.6,0.0,524.3
458,6/4/2019 4.00.00,1.3,105.7,33.0,59.6,1010.4,0.0,514.9
459,6/4/2019 4.10.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,6/4/2019 4.20.00,1.2,56.7,33.2,59.2,1010.2,0.0,570.2
461,6/4/2019 4.30.00,1.3,28.8,33.6,58.1,1010.0,0.0,490.1
462,6/4/2019 4.40.00,1.2,30.7,33.3,58.2,1009.9,0.0,399.6
463,6/4/2019 4.50.00,0.7,28.4,33.4,57.8,1009.8,0.0,444.4
464,6/4/2019 5.00.00,1.3,18.0,33.1,59.5,1009.7,0.0,192.8
465,6/4/2019 5.10.00,1.2000000000000002,185.1,32.650000000000006,62.0,1009.6,0.0,209.7
466,6/4/2019 5.20.00,1.1,352.2,32.2,64.5,1009.5,0.0,226.6
467,6/4/2019 5.30.00,1.5,324.9,32.5,64.9,1009.5,0.0,470.6
468,6/4/2019 5.40.00,1.6,327.4,32.8,64.8,1009.5,0.0,521.1
469,6/4/2019 5.50.00,1.6,6.4,32.6,65.9,1009.3,0.0,439.4
470,6/4/2019 6.00.00,1.9,47.5,32.7,65.8,1009.4,0.0,472.7
471,6/4/2019 6.10.00,2.5,29.8,32.5,65.6,1009.3,0.0,544.6
472,6/4/2019 6.20.00,1.6,356.6,32.7,65.9,1009.3,0.0,502.3
473,6/4/2019 6.30.00,2.4,349.2,33.0,65.6,1009.0,0.0,492.5
474,6/4/2019 6.40.00,1.9,352.5,32.7,63.4,1008.8,0.0,475.0
475,6/4/2019 6.50.00,1.9,331.0,32.5,64.9,1008.7,0.0,456.8
476,6/4/2019 7.00.00,1.6,22.7,32.5,64.2,1008.5,0.0,451.6
477,6/4/2019 7.10.00,2.9,17.2,32.3,64.1,1008.6,0.0,430.6
478,6/4/2019 7.20.00,2.0,359.5,32.0,65.9,1008.6,0.0,407.5
479,6/4/2019 7.30.00,2.3,350.8,32.2,65.3,1008.5,0.0,343.7
480,6/4/2019 7.40.00,3.0,11.1,31.9,66.4,1008.7,0.0,355.9
481,6/4/2019 7.50.00,2.1,28.7,32.2,66.5,1008.6,0.0,311.6
482,6/4/2019 8.00.00,2.4,21.7,32.3,66.6,1008.5,0.0,295.5
483,6/4/2019 8.10.00,1.6,12.0,32.4,67.4,1008.3,0.0,182.3
484,6/4/2019 8.20.00,2.1,36.0,32.0,67.3,1008.2,0.0,118.1
485,6/4/2019 8.30.00,1.9,13.7,31.6,68.2,1008.2,0.0,91.4
486,6/4/2019 8.40.00,2.6,12.2,31.3,70.4,1008.3,0.0,68.4
487,6/4/2019 8.50.00,1.1,23.6,31.2,70.9,1008.3,0.0,76.0
488,6/4/2019 9.00.00,1.7,51.7,31.0,73.0,1008.3,0.0,65.7
489,6/4/2019 9.10.00,1.6,345.9,30.8,72.4,1008.5,0.0,54.1
490,6/4/2019 9.20.00,1.1,18.9,30.9,71.1,1008.5,0.0,42.2
491,6/4/2019 9.30.00,1.5,17.0,30.8,69.9,1008.5,0.0,34.0
492,6/4/2019 9.40.00,0.8,34.1,30.8,66.6,1008.6,0.0,29.8
493,6/4/2019 9.50.00,0.9,15.8,30.8,65.5,1008.7,0.0,25.1
494,6/4/2019 10.00.00,0.9,30.1,30.7,66.7,1008.7,0.0,21.5
495,6/4/2019 10.10.00,0.4,20.3,30.4,67.4,1008.8,0.0,18.6
496,6/4/2019 10.20.00,1.4,67.7,30.3,67.8,1008.9,0.0,14.2
497,6/4/2019 10.30.00,1.4,39.5,30.3,69.0,1008.8,0.0,10.2
498,6/4/2019 10.40.00,0.6,43.9,30.0,70.8,1008.9,0.0,6.9
499,6/4/2019 10.50.00,1.1,112.7,29.9,71.5,1009.2,0.0,2.5
500,6/4/2019 11.00.00,0.7,45.9,29.7,72.1,1009.4,0.0,0.4
501,6/4/2019 11.10.00,0.7,76.6,29.5,72.5,1009.5,0.0,0.1
502,6/4/2019 11.20.00,0.6,52.5,29.5,73.6,1009.7,0.0,0.2
503,6/4/2019 11.30.00,0.9,43.0,29.4,73.9,1009.8,0.0,0.2
504,6/4/2019 11.40.00,1.1,32.7,29.3,74.8,1009.9,0.0,0.1
505,6/4/2019 11.50.00,0.9,100.1,29.3,74.9,1009.8,0.0,0.2
506,6/4/2019 12.00.00,1.3,117.7,29.2,75.0,1010.0,0.0,0.0
507,6/4/2019 12.10.00,0.8,82.2,29.1,75.2,1010.3,0.0,0.2
508,6/4/2019 12.20.00,0.4,49.8,29.1,75.5,1010.3,0.0,0.2
509,6/4/2019 12.30.00,0.5,63.0,29.2,76.6,1010.6,0.0,0.1
510,6/4/2019 12.40.00,0.8,36.5,29.1,77.3,1010.6,0.0,0.1
511,6/4/2019 12.50.00,0.8,63.6,29.0,77.8,1010.7,0.0,0.2
512,6/4/2019 13.00.00,0.6,44.2,29.1,78.0,1010.8,0.0,0.2
513,6/4/2019 13.10.00,0.5,57.0,28.9,79.0,1010.9,0.0,0.2
514,6/4/2019 13.20.00,0.1,10.0,28.8,79.5,1010.9,0.0,0.0
515,6/4/2019 13.30.00,0.2,32.2,28.7,80.1,1011.0,0.0,0.1
516,6/4/2019 13.40.00,0.1,2.2,28.6,80.4,1011.1,0.0,0.1
517,6/4/2019 13.50.00,1.1,113.3,28.7,80.2,1011.1,0.0,0.2
518,6/4/2019 14.00.00,0.5,106.2,28.7,80.0,1011.3,0.0,0.2
519,6/4/2019 14.10.00,0.7,116.9,28.9,80.0,1011.4,0.0,0.0
520,6/4/2019 14.20.00,1.1,129.6,28.9,80.4,1011.5,0.0,0.2
521,6/4/2019 14.30.00,0.9,137.6,28.9,80.7,1011.5,0.0,0.1
522,6/4/2019 14.40.00,1.0,121.2,28.8,79.8,1011.5,0.0,0.2
523,6/4/2019 14.50.00,0.4,105.1,28.8,77.7,1011.5,0.0,0.0
524,6/4/2019 15.00.00,0.8,46.7,28.6,75.8,1011.5,0.0,0.2
525,6/4/2019 15.10.00,0.8,118.0,28.8,74.9,1011.5,0.0,0.2
526,6/4/2019 15.20.00,0.3,83.9,28.6,74.2,1011.5,0.0,0.0
527,6/4/2019 15.30.00,0.6,96.1,28.4,75.2,1011.4,0.0,0.0
528,6/4/2019 15.40.00,0.1,37.8,28.0,76.3,1011.5,0.0,0.2
529,6/4/2019 15.50.00,0.3,56.6,27.9,76.3,1011.4,0.0,0.2
530,6/4/2019 16.00.00,0.2,68.2,27.9,75.4,1011.4,0.0,0.2
531,6/4/2019 16.10.00,0.3,90.8,28.0,75.5,1011.4,0.0,0.2
532,6/4/2019 16.20.00,0.0,0.0,28.0,75.8,1011.3,0.0,0.2
533,6/4/2019 16.30.00,0.0,0.0,27.8,76.7,1011.4,0.0,0.1
534,6/4/2019 16.40.00,0.0,0.0,27.6,78.0,1011.4,0.0,0.2
535,6/4/2019 16.50.00,0.0,0.0,27.700000000000003,78.0,1011.3499999999999,0.0,0.15000000000000002
536,6/4/2019 17.00.00,0.0,0.0,27.8,78.0,1011.3,0.0,0.1
537,6/4/2019 17.10.00,0.0,0.0,27.5,78.0,1011.2,0.0,0.2
538,6/4/2019 17.20.00,0.7,132.8,27.6,76.5,1011.3,0.0,0.3
539,6/4/2019 17.30.00,0.4666666666666667,88.53333333333333,27.566666666666666,77.06666666666666,1011.2333333333333,0.0,0.23333333333333334
540,6/4/2019 17.40.00,0.23333333333333334,44.266666666666666,27.533333333333335,77.63333333333334,1011.1666666666666,0.0,0.16666666666666666
541,6/4/2019 17.50.00,0.0,0.0,27.5,78.2,1011.1,0.0,0.1
542,6/4/2019 18.00.00,0.05,10.85,27.2,78.80000000000001,1010.95,0.0,0.1
543,6/4/2019 18.10.00,0.1,21.7,26.9,79.4,1010.8,0.0,0.1
544,6/4/2019 18.20.00,0.0,0.0,27.0,79.5,1010.8,0.0,0.1
545,6/4/2019 18.30.00,0.0,0.0,27.0,79.8,1010.8,0.0,0.1
546,6/4/2019 18.40.00,0.0,0.0,27.0,80.1,1010.8,0.0,0.1
547,6/4/2019 18.50.00,0.0,12.6,27.2,79.2,1010.7,0.0,0.1
548,6/4/2019 19.00.00,0.2,53.50000000000001,27.45,78.0,1010.6500000000001,0.0,0.15000000000000002
549,6/4/2019 19.10.00,0.4,94.4,27.7,76.8,1010.6,0.0,0.2
550,6/4/2019 19.20.00,0.0,0.0,27.4,78.4,1010.5,0.0,0.1
551,6/4/2019 19.30.00,0.0,13.3,27.1,80.5,1010.4,0.0,0.1
552,6/4/2019 19.40.00,0.0,0.0,26.9,80.4,1010.4,0.0,0.1
553,6/4/2019 19.50.00,0.0,0.0,26.9,81.4,1010.4,0.0,0.2
554,6/4/2019 20.00.00,0.0,0.0,27.1,81.0,1010.2,0.0,0.2
555,6/4/2019 20.10.00,0.0,14.3,27.1,81.3,1010.2,0.0,0.2
