,waktu,windspeed,winddir,temp,rh,pressure,rain,solrad
46034,16/11/18 02.50,1.2,1.1,34.4,46.8,1010.9,0,687.9
46035,16/11/18 03.00,0.9,340.9,33.8,50.3,1010.7,0,676.2
46036,16/11/18 03.10,1.35,170.65,33.75,50.2,1010.55,0,694.25
46037,16/11/18 03.20,1.8,0.4,33.7,50.1,1010.4,0,712.3
46038,16/11/18 03.30,2,4.5,33.8,50.3,1010.3,0,724.7
46039,16/11/18 03.40,1.3,7.7,34.1,49.6,1010.1,0,720.1
46040,16/11/18 03.50,1.4,342.7,34.6,47.3,1010,0,722.9
46041,16/11/18 04.00,1.9,319.8,34.6,47.4,1009.9,0,726.8
46042,16/11/18 04.10,3.7,301,34.3,45.7,1009.1,0,438.4
46043,16/11/18 04.20,2.2,307.7,34.4,46.6,1009.5,0,531.6
46044,16/11/18 04.30,2,324.9,34.3,46.6,1009.5,0,188.1
46045,16/11/18 04.40,1.1,344.9,34.9,45.8,1009.2,0,715.5
46046,16/11/18 04.50,1.8,356.3,34.9,45.2,1009,0,747.6
46047,16/11/18 05.00,2.3,334.1,34.6,45.8,1008.9,0,720.4
46048,16/11/18 05.10,2.6,319.3,34.4,44.9,1008.6,0,731.9
46049,16/11/18 05.20,2.4,336.3,34.8,45,1008.6,0,702.2
46050,16/11/18 05.30,1.3,317.3,35.1,44,1008.4,0,725.9
46051,16/11/18 05.40,2.6,343.9,35,42.9,1008.1,0,697.4
46052,16/11/18 05.50,2.3,322.7,34.5,44.6,1008,0,645.4
46053,16/11/18 06.00,2.5,315.5,34.5,46.9,1007.9,0,562.6
46054,16/11/18 06.10,2.3,319.8,34.2,46.1,1007.7,0,537.2
46055,16/11/18 06.20,1.9,328.7,34.2,47.5,1007.7,0,555.4
46056,16/11/18 06.30,2.3,351.3,34.2,47.9,1007.5,0,556.3
46057,16/11/18 06.40,2,322,34.2,47.7,1007.2,0,596.3
46058,16/11/18 06.50,3.1,327.6,34.1,47.8,1007,0,561.1
46059,16/11/18 07.00,3.7,325.1,33.8,49.4,1006.9,0,551.8
46060,16/11/18 07.10,3.4,320.8,33.1,52.6,1006.8,0,535
46061,16/11/18 07.20,3.1,325.9,33.5,53.9,1006.8,0,465.9
46062,16/11/18 07.30,4,310.8,33,55.3,1006.7,0,482.3
46063,16/11/18 07.40,3.3,306.7,33,57.3,1006.6,0,469.8
46064,16/11/18 07.50,2.7,323.5,33.1,58.5,1006.4,0,416.7
46065,16/11/18 08.00,2.5,334.1,33,59.7,1006.4,0,395.8
46066,16/11/18 08.10,3,323.2,33.2,59.4,1006.4,0,374.5
46067,16/11/18 08.20,2.2,327.5,32.8,59.5,1006.4,0,339.5
46068,16/11/18 08.30,2.1,344,32.6,59.9,1006.2,0,312.3
46069,16/11/18 08.40,2.3,328.1,32.7,57.4,1006.4,0,286.3
46070,16/11/18 08.50,3,302.3,32.5,57.4,1006.2,0,265.6
46071,16/11/18 09.00,2.4,332,32.4,59.3,1006.1,0,238.5
46072,16/11/18 09.10,2,313.6,32.7,59.3,1006.1,0,231.6
46073,16/11/18 09.20,1.9,329.6,32.8,58.1,1005.9,0,199.9
46074,16/11/18 09.30,1.9,324.6,32.8,59.7,1006.2,0,164.5
46075,16/11/18 09.40,1.8,7.6,32.5,62.2,1006.2,0,121.8
46076,16/11/18 09.50,1.5,352.3,32.3,62.5,1006.4,0,92.9
46077,16/11/18 10.00,2,307.5,32.2,61.8,1006.6,0,67.7
46078,16/11/18 10.10,1.6,333.9,32,64.6,1006.7,0,51.6
46079,16/11/18 10.20,1.4,355.2,32.1,66,1006.8,0,31.3
46080,16/11/18 10.30,0.9,25.7,31.6,69,1007,0,15.7
46081,16/11/18 10.40,0.4,355.7,31.5,70.7,1007.1,0,11.2
46082,16/11/18 10.50,0.5,64.8,31.4,70.3,1007.3,0,4.2
46083,16/11/18 11.00,0.7,85.9,31.5,69.3,1007.6,0,2.1
46084,16/11/18 11.10,0.2,28.2,31.7,66.7,1007.6,0,0.2
46085,16/11/18 11.20,1.2,126.7,31.9,63.8,1007.8,0,0.3
46086,16/11/18 11.30,1.5,130.6,32,61.6,1007.8,0,0.5
46087,16/11/18 11.40,1,123.3,32.1,61.4,1008,0,0.6
46088,16/11/18 11.50,1.4,135.7,32.2,58.8,1008.2,0,0.4
46089,16/11/18 12.00,1.4,91.4,32.3,56.5,1008.3,0,0.6
46090,16/11/18 12.10,2.7,142.7,31.9,57,1008.4,0,0.8
46091,16/11/18 12.20,1.6,116.8,31.2,61.6,1008.6,0,0.3
46092,16/11/18 12.30,1.8,116.4,30.8,62.8,1008.8,0,0.6
46093,16/11/18 12.40,2,133.7,30.8,63.5,1008.9,0,0.6
46094,16/11/18 12.50,1.5,132.2,30.7,64,1009,0,0.4
46095,16/11/18 13.00,1.7,142.5,30.6,64.7,1009.3,0,0.3
46096,16/11/18 13.10,1.4,130.3,30.4,66,1009.4,0,0.3
46097,16/11/18 13.20,1.2,142.6,30.3,66.7,1009.7,0,0.7
46098,16/11/18 13.30,1.3,101.2,30.2,67,1009.8,0,0.7
46099,16/11/18 13.40,1.2,129.4,30.1,67.6,1009.8,0,0.1
46100,16/11/18 13.50,1,84.8,30,68.1,1009.9,0,0.6
46101,16/11/18 14.00,1.5,111.7,29.9,68.4,1010,0,0.6
46102,16/11/18 14.10,1.7,97,29.7,68.6,1009.9,0,0.7
46103,16/11/18 14.20,1.6,115.6,29.6,70,1010.1,0,1.3
46104,16/11/18 14.30,1.5,121.4,29.6,69.7,1010.1,0,0.7
46105,16/11/18 14.40,1.9,115.5,29.6,68.7,1010.1,0,1.1
46106,16/11/18 14.50,1.1,87.1,29.7,68,1010.1,0,0.6
46107,16/11/18 15.00,0.7,56.5,29.7,67.6,1010.3,0,0.6
46108,16/11/18 15.10,1.2,120.3,29.7,66.2,1010.2,0,0.6
46109,16/11/18 15.20,1.6,125.7,29.8,65.5,1010.1,0,0.6
46110,16/11/18 15.30,1.6,127.9,29.8,65.7,1010.2,0,0.9
46111,16/11/18 15.40,1.1,126.4,29.7,66.5,1010.3,0,0.7
46112,16/11/18 15.50,1.8,124.2,29.5,67.3,1010.3,0,0.5
46113,16/11/18 16.00,0.9,136.9,29.4,67,1010.1,0,0.3
46114,16/11/18 16.10,0.5,52,29.3,66.6,1010.1,0,0.3
46115,16/11/18 16.20,1.3,133.6,29.3,66.8,1010,0,0.7
46116,16/11/18 16.30,0.6,76.3,29.3,66.7,1009.9,0,0.6
46117,16/11/18 16.40,0.4,50.1,29.3,66,1009.9,0,0.8
46118,16/11/18 16.50,0.6,80.8,29.1,66.8,1009.8,0,1
46119,16/11/18 17.00,0.5,89,29.1,65.3,1009.6,0,0.8
46120,16/11/18 17.10,0,15.5,29.1,64.6,1009.9,0,0.9
46121,16/11/18 17.20,0.3,72.1,29.1,62.6,1009.5,0,0.4
46122,16/11/18 17.30,0.9,117.7,29.2,61.5,1009.3,0,0
46123,16/11/18 17.40,1,69.5,29.2,60.4,1009.3,0,0.4
46124,16/11/18 17.50,0.7,89,29.1,60.6,1009,0,0.8
46125,16/11/18 18.00,0.6,96,29,61.4,1008.8,0,0.5
46126,16/11/18 18.10,0.9,112.3,28.9,61.8,1008.8,0,0.3
46127,16/11/18 18.20,1.3,124.2,29,61.6,1008.5,0,1.2
46128,16/11/18 18.30,0.4,51.4,28.9,61.7,1008.2,0,0.3
46129,16/11/18 18.40,0.5,72.2,28.6,64.5,1008.2,0,0.6
46130,16/11/18 18.50,0.3,40.1,28.3,66.1,1008.2,0,0.3
46131,16/11/18 19.00,0,5.9,28.2,66,1008.3,0,0
46132,16/11/18 19.10,0.1,34.1,28,67.5,1008.6,0,1
46133,16/11/18 19.20,0.1,48.7,28,66.8,1008.4,0,0.8
46134,16/11/18 19.30,0,20.8,28.2,65.8,1008.5,0,0.3
46135,16/11/18 19.40,0.1,21.4,28.1,65.9,1008.6,0,0.9
46136,16/11/18 19.50,0,0,27.9,66.3,1008.6,0,0.6
46137,16/11/18 20.00,0.3,2.3,28,64.3,1008.7,0,0.4
46138,16/11/18 20.10,0,0,28,64.2,1008.7,0,0.5
46139,16/11/18 20.20,0,0,27.9,63.7,1008.7,0,0.3
46140,16/11/18 20.30,0,346.6,28.1,61.8,1008.8,0,0.7
46141,16/11/18 20.40,0.7,280.8,28.1,62.3,1008.8,0,0.8
46142,16/11/18 20.50,0.6,277,28,63.8,1008.9,0,0.4
46143,16/11/18 21.00,0,355.1,27.8,65.3,1008.9,0,1
46144,16/11/18 21.10,0.4,303.3,27.8,64.9,1009,0,0.2
46145,16/11/18 21.20,0.5,272.1,27.9,63.7,1009.2,0,0.1
46146,16/11/18 21.30,0.6,310.8,27.9,64.3,1009.2,0,0.9
46147,16/11/18 21.40,0.6,268.4,27.7,65.3,1009.3,0,0.1
46148,16/11/18 21.50,0.2,336.4,27.8,65.6,1009.3,0,0
46149,16/11/18 22.00,0.2,356.9,27.6,66.2,1009.3,0,0.5
46150,16/11/18 22.10,0.3,308.8,27.7,67,1009.7,0,0.3
46151,16/11/18 22.20,0.3,339.5,27.6,67.4,1010.1,0,1
46152,16/11/18 22.30,0.2,342,27.6,68.1,1009.8,0,2.1
46153,16/11/18 22.40,0.1,347.2,27.4,69,1009.8,0,5.3
46154,16/11/18 22.50,0.5,295.9,27.5,68.3,1010,0,12.3
46155,16/11/18 23.00,0,353.3,27.6,69.3,1010,0,20.5
46156,16/11/18 23.10,0,348.2,27.7,69.9,1010.1,0,35.5
46157,16/11/18 23.20,0.2,39.2,27.9,70.5,1010.4,0,51.1
46158,16/11/18 23.30,0.5,276.7,28.1,67.9,1010.7,0,53.1
46159,16/11/18 23.40,0.2,310.3,28.3,66.6,1010.6,0,56.6
46160,16/11/18 23.50,0.9,240.9,28.5,65.2,1010.5,0,63.8
46161,17/11/18 00.00,0.9,270.2,28.5,63.6,1010.9,0,74.2
46162,17/11/18 00.10,0.2,340.1,28.8,64.1,1010.9,0,82.7
46163,17/11/18 00.20,0.1,334.3,29,63.1,1010.9,0,92.1
46164,17/11/18 00.30,0.5,312.5,29.2,63.1,1011.2,0,151.3
46165,17/11/18 00.40,0.2,313.3,29.4,62.5,1011.1,0,216.8
46166,17/11/18 00.50,0.5,291.1,29.8,62.4,1011,0,250.7
46167,17/11/18 01.00,0.6,264.4,30,61.5,1011.2,0,302.9
46168,17/11/18 01.10,0.2,316.2,30.5,60.8,1011,0,446
46169,17/11/18 01.20,0.5,254.8,30.9,59,1011.2,0,477.2
46170,17/11/18 01.30,0.6,303,31.4,57,1011.2,0,489.2
46171,17/11/18 01.40,0.8,288.9,32,54.1,1011.1,0,493.6
46172,17/11/18 01.50,0.8,301.2,32.5,52.7,1011,0,537.9
46173,17/11/18 02.00,0.6,13.1,32.6,52,1011.1,0,552.8
46174,17/11/18 02.10,0.8,2.3,33.3,49.6,1011.1,0,585.6
46175,17/11/18 02.20,1.3,142.6,33.2,50.9,1011.1,0,535.3
46176,17/11/18 02.30,0.7,86.7,33.3,50.3,1010.8,0,549.1
46177,17/11/18 02.40,1,355.1,33.5,52,1010.7,0,551
46178,17/11/18 02.50,1.3,343.7,33.6,52.5,1010.6,0,474.8
46179,17/11/18 03.00,1.8,327.6,33.7,50.2,1010.5,0,581.6
46180,17/11/18 03.10,1.8,299,33.8,50,1010.3,0,503.9
46181,17/11/18 03.20,2.8,308.8,33.3,51.5,1010.2,0,570.6
46182,17/11/18 03.30,3.4,298.7,33.1,52.9,1010.1,0,498.7
46183,17/11/18 03.40,2.3,324.5,32.6,56.8,1010,0,253.8
46184,17/11/18 03.50,2.1,323.2,32.4,55.9,1009.9,0,402.4
46185,17/11/18 04.00,2,339.5,32.9,53.7,1009.6,0,416.9
46186,17/11/18 04.10,0.6,207,33.4,53.1,1009.1,0,519.4
46187,17/11/18 04.20,1.6,352.7,33.6,52.9,1009.3,0,394.3
46188,17/11/18 04.30,1.3,12.9,34.3,50.8,1009.4,0,306.1
46189,17/11/18 04.40,0.9,329.5,34.4,50.7,1009.2,0,543.8
46190,17/11/18 04.50,2,339,34.1,51.1,1008.9,0,663.6
46191,17/11/18 05.00,2.1,281.7,34,50.3,1008.9,0,670.6
46192,17/11/18 05.10,2.3,319.9,33.9,53.6,1008.6,0,662.4
46193,17/11/18 05.20,2.1,325,34.3,53.5,1008.4,0,637.6
46194,17/11/18 05.30,1.9,326.7,33.9,53.8,1008.3,0,640.1
46195,17/11/18 05.40,1.6,312.5,34,54.4,1008.3,0,580.2
46196,17/11/18 05.50,1.8,324.9,33.8,53.5,1008.2,0,533.7
46197,17/11/18 06.00,1.9,6.1,33.5,55.3,1008.2,0,549.4
46198,17/11/18 06.10,1.5,315.3,33.9,52.6,1007.9,0,608.7
46199,17/11/18 06.20,2.3,311.5,33.8,52.2,1007.9,0,577.6
46200,17/11/18 06.30,2,316.2,34.1,52.8,1007.9,0,553.3
46201,17/11/18 06.40,2,296.8,33.1,54.9,1007.8,0,526.3
46202,17/11/18 06.50,2.3,301.7,33.2,55.3,1007.6,0,523.5
46203,17/11/18 07.00,2.6,342.8,33.2,55.3,1007.5,0,503.3
46204,17/11/18 07.10,2.7,321.2,32.7,56.4,1007.3,0,336.1
46205,17/11/18 07.20,1.4,340.3,32.1,58.7,1007.2,0,142.6
46206,17/11/18 07.30,1.9,333.9,32,60,1007,0,156.8
46207,17/11/18 07.40,2.1,312,31.9,61,1007.1,0,193.8
46208,17/11/18 07.50,2.3,308.3,32.4,59.4,1007,0,396.5
46209,17/11/18 08.00,2.6,328.2,32.5,59,1007.1,0,377
46210,17/11/18 08.10,2.2,336,32.5,59.9,1007.2,0,323.1
46211,17/11/18 08.20,2.9,306.1,31.7,60.8,1006.8,0,134.2
46212,17/11/18 08.30,3.4,295.5,31.7,62.2,1006.7,0,262.7
46213,17/11/18 08.40,2.1,313.6,31.8,61.7,1006.9,0,147.5
46214,17/11/18 08.50,2.4,308.8,31.4,63.7,1007,0,128
46215,17/11/18 09.00,3.3,308.7,31.2,64.1,1006.8,0,163.5
46216,17/11/18 09.10,3.1,301.5,31.3,63.3,1006.8,0,181.3
46217,17/11/18 09.20,2.7,304.7,31.3,62.4,1007.2,0,128.8
46218,17/11/18 09.30,2.5,294.8,31.2,62.7,1007.8,0,49.6
46219,17/11/18 09.40,1.8,301.2,31.2,62.1,1007.7,0,33.5
46220,17/11/18 09.50,1.9,300.3,31.1,61.6,1007.9,0,15.4
46221,17/11/18 10.00,1.9,298.1,30.9,62.9,1007.9,0,10.5
46222,17/11/18 10.10,1.6,295,30.9,62.6,1008.3,0,6.8
46223,17/11/18 10.20,2,305.7,30.9,60.4,1008.4,0,6.6
46224,17/11/18 10.30,1.4,297.2,31.1,59.6,1008.4,0,4.2
46225,17/11/18 10.40,0.9,319.4,31.1,58.4,1008.5,0,2.3
46226,17/11/18 10.50,0.9,287.4,31.1,57.8,1008.8,0,0.7
46227,17/11/18 11.00,1.2,262.5,31.1,59,1009,0,0.5
46228,17/11/18 11.10,1.2,298.5,30.9,60.1,1009,0,0.5
46229,17/11/18 11.20,0.8,319.1,30.8,60.6,1009.1,0,0.6
46230,17/11/18 11.30,1.7,250.4,30.5,61.5,1009.2,0,0.7
46231,17/11/18 11.40,1.7,245.1,30.1,63.7,1009.4,0,0.5
46232,17/11/18 11.50,1.2,267,29.9,65,1009.6,0,1
46233,17/11/18 12.00,0.2,6.4,29.8,65.8,1009.6,0,0.9
46234,17/11/18 12.10,0.2,330.1,29.8,65.9,1009.8,0,0.7
46235,17/11/18 12.20,0.1,28.9,29.7,66.4,1009.8,0,0.4
46236,17/11/18 12.30,1.6,132.4,29.7,66.8,1009.9,0,1.1
46237,17/11/18 12.40,1.4,132.5,29.5,67.2,1009.9,0,0.9
46238,17/11/18 12.50,1.2,110.5,29.1,68.5,1010,0,0.5
46239,17/11/18 13.00,1.3,132.8,29.1,68.5,1010,0,0.1
46240,17/11/18 13.10,1.4,140.4,29.1,67.7,1010.1,0,0.7
46241,17/11/18 13.20,1.2,125.3,29,68.3,1010.2,0,0.7
46242,17/11/18 13.30,0.7,103,28.9,68.4,1010.2,0,0.7
46243,17/11/18 13.40,1.1,126.4,28.8,69.1,1010.2,0,0.3
46244,17/11/18 13.50,0.7,88.6,28.7,69.3,1010.5,0,0.7
46245,17/11/18 14.00,0.8,93.3,28.6,68.6,1010.6,0,1
46246,17/11/18 14.10,1.8,119.7,28.6,67.3,1010.5,0,0.6
46247,17/11/18 14.20,1.2,126.3,28.6,67.3,1010.6,0,0.7
46248,17/11/18 14.30,1,70.5,28.7,67.3,1010.7,0,0.5
46249,17/11/18 14.40,0.7,119.4,28.7,67.5,1010.7,0,0.7
46250,17/11/18 14.50,0.5,95.3,28.6,68,1010.8,0,0.5
46251,17/11/18 15.00,0.2,49.3,28.5,68.2,1011,0,0.3
46252,17/11/18 15.10,1.2,145.5,28.6,68.7,1010.8,0,1
46253,17/11/18 15.20,0.8,104.3,28.7,69.1,1010.9,0,0.4
46254,17/11/18 15.30,0,352.3,28.5,69.8,1010.9,0,0.8
46255,17/11/18 15.40,0.3,62.6,28.4,70.4,1011,0,0.8
46256,17/11/18 15.50,0,0,28.4,70.2,1011,0,0.9
46257,17/11/18 16.00,0,343.8,28.4,70.3,1010.9,0,0.6
46258,17/11/18 16.10,0.3,289.8,28.5,70,1010.8,0,0.6
46259,17/11/18 16.20,0.6,306.7,28.4,70.9,1010.7,0,0.7
46260,17/11/18 16.30,1.2,254.3,28.2,71.9,1010.6,0,0.9
46261,17/11/18 16.40,0.8,276.8,28.1,72.5,1010.5,0,0.3
46262,17/11/18 16.50,0.8,245.1,28,73.3,1010.5,0,1.3
46263,17/11/18 17.00,0.7,281.2,28,73.3,1010.4,0,0.7
46264,17/11/18 17.10,1,269,28,73.7,1010.3,0,0
46265,17/11/18 17.20,1,264.7,27.9,74,1010.2,0,0.7
46266,17/11/18 17.30,0.6,284.6,27.9,74.1,1010,0,0.6
46267,17/11/18 17.40,0.8,308.7,27.8,74.4,1009.8,0,0.6
46268,17/11/18 17.50,1.3,236.8,27.8,73.7,1009.7,0,0.4
46269,17/11/18 18.00,0.9,275.1,27.7,73.7,1009.6,0,0.5
46270,17/11/18 18.10,0.8,297.3,27.8,73.6,1009.6,0,0.5
46271,17/11/18 18.20,0.3,327.5,27.6,74.4,1009.5,0,0.8
46272,17/11/18 18.30,0.4,316.5,27.5,74.5,1009.5,0,0.6
46273,17/11/18 18.40,0.5,302.7,27.6,74.1,1009.5,0,0.6
46274,17/11/18 18.50,0.8,269.6,27.6,73.4,1009.5,0,0.8
46275,17/11/18 19.00,0.8,278.9,27.6,72.8,1009.3,0,0.6
46276,17/11/18 19.10,0.2,341.1,27.5,73.6,1009.4,0,1.1
46277,17/11/18 19.20,1.1,265.2,27.6,72.4,1009.3,0,0.3
46278,17/11/18 19.30,1.3,238.5,27.6,72.1,1009.2,0,0.1
46279,17/11/18 19.40,0.6,287.4,27.5,72.1,1009.1,0,0.1
46280,17/11/18 19.50,1,256.7,27.4,72.4,1008.9,0,0.8
46281,17/11/18 20.00,0.9,278.7,27.3,72.7,1009,0,0.4
46282,17/11/18 20.10,0.6,254.1,27.3,72.6,1009,0,0.8
46283,17/11/18 20.20,0,347.4,27.2,74,1009.1,0,1
46284,17/11/18 20.30,0.6,66.3,27.1,73.9,1009.2,0,0.6
46285,17/11/18 20.40,0.3,52,27.4,72.2,1009.3,0,1
46286,17/11/18 20.50,0.3,341.8,27.5,70.9,1009.3,0,0.8
46287,17/11/18 21.00,0.6,279.6,27.6,70.4,1009.3,0,0.4
46288,17/11/18 21.10,0.4,296,27.7,70.4,1009.6,0,0.4
46289,17/11/18 21.20,0.5,276.8,27.5,71.1,1009.7,0,0.7
46290,17/11/18 21.30,0.2,325.2,27.4,72,1009.7,0,0.4
46291,17/11/18 21.40,0.4,289.7,27.3,72.6,1009.7,0,0.5
46292,17/11/18 21.50,0.6,252.6,27.2,72.9,1009.9,0,0.2
46293,17/11/18 22.00,0.6,282.5,27.2,73.2,1010,0,0.5
46294,17/11/18 22.10,0.2,324.7,27.1,73.8,1010.3,0,0.6
46295,17/11/18 22.20,0,0,27.1,74.2,1010.3,0,0.7
46296,17/11/18 22.30,0.1,332.7,27,74.5,1010.3,0,1.6
46297,17/11/18 22.40,0,0,26.9,75.1,1010.5,0,2.8
46298,17/11/18 22.50,0.1,23.8,26.9,75.4,1010.6,0,6.1
46299,17/11/18 23.00,0.3,26.3,27,75.6,1010.9,0,11.4
46300,17/11/18 23.10,0.5,98.4,27.3,73.7,1010.8,0,17
46301,17/11/18 23.20,0.8,77.9,27.6,72.1,1010.8,0,26.2
46302,17/11/18 23.30,0.4,63.6,27.7,71.5,1011,0,37.9
46303,17/11/18 23.40,0.9,46.5,28,70.4,1011,0,54.9
46304,17/11/18 23.50,0.1,359.1,28.3,69.3,1011.3,0,77.4
46305,18/11/18 00.00,0,355.1,28.5,69,1011.1,0,98.6
46306,18/11/18 00.10,0.4,20.5,28.6,67.5,1011.3,0,108.5
46307,18/11/18 00.20,0.3,40.1,28.8,67.5,1011.2,0,111.3
46308,18/11/18 00.30,0.1,334.4,29.1,66.8,1011.4,0,142
46309,18/11/18 00.40,0.3,48.2,29.4,65.9,1011.5,0,154.1
46310,18/11/18 00.50,1,107,29.4,65.1,1011.5,0,154.1
46311,18/11/18 01.00,1.7,149.1,29.5,64.8,1011.4,0,175.1
46312,18/11/18 01.10,1.5,148.5,29.8,64.4,1011.8,0,269
46313,18/11/18 01.20,0.9,44.1,30.1,63.4,1011.9,0,221.2
46314,18/11/18 01.30,0.3,359.9,30.5,63.1,1012.2,0,275.4
46315,18/11/18 01.40,0.3,42.4,31.3,61.5,1012.2,0,423.8
46316,18/11/18 01.50,0.7,68.5,32.2,60.1,1012.3,0,415.7
46317,18/11/18 02.00,1.1,32.9,32,59.4,1012.3,0,371.3
46318,18/11/18 02.10,1,20.6,32.2,59,1012.4,0,396.3
46319,18/11/18 02.20,0.6,42.3,32.7,57.5,1012.4,0,411.2
46320,18/11/18 02.30,1.7,66,33,55.9,1012.5,0,446.4
46321,18/11/18 02.40,1.4,61,33.1,55.3,1012.6,0,275.4
46322,18/11/18 02.50,1.2,82.3,32.8,55.6,1012.5,0,316
46323,18/11/18 03.00,2,14.8,32.5,59.2,1012.5,0,308
46324,18/11/18 03.10,0.8,21.8,32.6,60.4,1012.6,0,306.3
46325,18/11/18 03.20,1.1,330.8,32.7,61.7,1012.4,0,321.8
46326,18/11/18 03.30,1.8,349.1,31.8,64.9,1012.2,0,190.1
46327,18/11/18 03.40,1.5,335,31.2,67.4,1012.1,0,180.7
46328,18/11/18 03.50,2.2,327,31.1,69.4,1011.9,0,122.5
46329,18/11/18 04.00,1.9,303.1,30.9,71.1,1011.3,0,149.4
46330,18/11/18 04.10,2.8,182,31,71.3,1011.8,0,126.6
46331,18/11/18 04.20,1.9,77.7,31.3,66.9,1011,0,226.1
46332,18/11/18 04.30,2,52.2,31.7,64.2,1010.8,0,273.7
46333,18/11/18 04.40,1.9,101.6,32,61.4,1010.7,0,279.3
46334,18/11/18 04.50,1.1,72.9,31.9,61.3,1010.6,0,277.6
46335,18/11/18 05.00,0.8,72.7,32.3,59.3,1010.6,0,283.3
46336,18/11/18 05.10,0.7,52.3,32.4,57.6,1010.2,0,297.3
46337,18/11/18 05.20,0.8,7.3,32.6,55.8,1010.2,0,324.1
46338,18/11/18 05.30,0.7,45.4,32.9,54.7,1009.9,0,314.1
46339,18/11/18 05.40,0.7,28.2,33,53.1,1009.9,0,302.2
46340,18/11/18 05.50,1.7,66.1,32.4,53.6,1010,0,276.4
46341,18/11/18 06.00,1.4,66.4,32.1,56.5,1009.8,0,257.2
46342,18/11/18 06.10,1.5,67.9,31.8,55.9,1009.6,0,239.2
46343,18/11/18 06.20,0.7,37.7,32.1,55.2,1009.6,0,237.3
46344,18/11/18 06.30,1,36.3,31.8,54,1009.4,0,214.4
46345,18/11/18 06.40,1.3,81.5,31.6,54.4,1009.3,0,213.7
46346,18/11/18 06.50,0.7,68.9,31.6,53.9,1009.2,0,206.6
46347,18/11/18 07.00,0.6,17.8,31.9,52.9,1008.9,0,183.9
46348,18/11/18 07.10,0.6,339.1,31.9,52,1008.6,0,176.4
46349,18/11/18 07.20,0.9,339.3,32,51.8,1008.6,0,167.1
46350,18/11/18 07.30,1.3,312,31.6,54.3,1008.6,0,142.8
46351,18/11/18 07.40,1.5,340.2,31.2,55.8,1008.6,0,129.1
46352,18/11/18 07.50,1,29.9,31.1,55.5,1008.5,0,130
46353,18/11/18 08.00,0.4,2.4,31.4,55.8,1008.6,0,135.5
46354,18/11/18 08.10,0.6,16.1,31.4,54.1,1008.5,0,135.4
46355,18/11/18 08.20,1.1,9.2,31.5,54.9,1008.2,0,167.7
46356,18/11/18 08.30,1.3,358.1,31.6,53.8,1008.3,0,189.6
46357,18/11/18 08.40,1.1,331.9,31.4,56.4,1008.1,0,210.6
46358,18/11/18 08.50,1.1,321.2,31.8,55.9,1008.2,0,176.1
46359,18/11/18 09.00,1.3,315.5,31.2,56.6,1008.1,0,82.3
46360,18/11/18 09.10,0.9,314.9,31,58.2,1008,0,71.6
46361,18/11/18 09.20,1.4,319.3,30.9,58.6,1008.1,0,80.6
46362,18/11/18 09.30,1.4,309.5,30.7,59,1008.2,0,92.7
46363,18/11/18 09.40,0.7,330.9,30.7,59.4,1008.1,0,92.4
46364,18/11/18 09.50,0.7,323.3,30.9,58.5,1008.2,0,105.2
46365,18/11/18 10.00,1,322.7,31,58.2,1008.3,0,88.7
46366,18/11/18 10.10,1.1,323.8,30.6,58.8,1008.4,0,59
46367,18/11/18 10.20,0.9,319.8,30.5,58.6,1008.4,0,39.1
46368,18/11/18 10.30,1.2,318,30.3,59.1,1008.7,0,21
46369,18/11/18 10.40,1.7,308.8,30.1,60.2,1008.9,0,9.4
46370,18/11/18 10.50,1.1,312.6,30,60.7,1009,0,3
46371,18/11/18 11.00,0.8,309.9,29.9,61.5,1009.2,0,0.2
46372,18/11/18 11.10,1.3,312,29.7,62.3,1009.3,0,1.1
46373,18/11/18 11.20,1.6,306.3,29.7,62.6,1009.5,0,0.2
46374,18/11/18 11.30,0.8,325.1,29.6,63.7,1009.5,0,0.7
46375,18/11/18 11.40,0.8,336.9,29.4,65.2,1009.7,0,0.2
46376,18/11/18 11.50,0.9,304.1,29.6,64.5,1009.8,0,0.7
46377,18/11/18 12.00,0.3,352,29.5,64.9,1010.1,0,0.8
46378,18/11/18 12.10,0.3,337.7,29.3,65.9,1010.4,0,0.5
46379,18/11/18 12.20,1.1,315.4,29.5,65.4,1010.3,0,0.2
46380,18/11/18 12.30,0.9,321.5,29.5,66.7,1010.5,0,0.6
46381,18/11/18 12.40,1.2,308.7,29.4,67.5,1010.6,0,0.5
46382,18/11/18 12.50,0.8,321.9,29.4,67.9,1010.8,0,0.5
46383,18/11/18 13.00,0.4,342.2,29.3,68.7,1011.2,0,0.5
46384,18/11/18 13.10,0.1,356.4,29,69.7,1011.2,0,1
46385,18/11/18 13.20,0,0,28.9,70.1,1011.5,0,0.5
46386,18/11/18 13.30,0.3,340.9,28.7,70.4,1011.6,0,0.5
46387,18/11/18 13.40,0.7,324.5,29.1,67.2,1011.6,0,0.4
46388,18/11/18 13.50,0.4,321.9,29.1,66.1,1011.8,0,0.6
46389,18/11/18 14.00,0.4,330.5,29.2,64.9,1011.8,0,0.8
46390,18/11/18 14.10,0.2,341.1,29,65.5,1011.8,0,1.3
46391,18/11/18 14.20,0,0,28.8,66.9,1011.9,0,0.7
46392,18/11/18 14.30,0,358.7,28.5,68.3,1011.9,0,0.7
46393,18/11/18 14.40,0.2,344.3,28.4,69.2,1011.9,0,0.4
